,,,Away,,Away,,Away,,,
,,,0,,1,,2,,,
Period,Frame,Time [s],Player0,,Player1,,Player2,,Ball,
1,1472,24.533333,0.257814,0.862805,0.165578,0.737124,0.132693,0.590888,nan,nan
1,1473,24.55,0.257858,0.863365,0.164864,0.737047,0.132507,0.59059,nan,nan
1,1474,24.566667,0.257902,0.863925,0.164151,0.73697,0.132321,0.590291,nan,nan
1,1475,24.583333,0.257946,0.864485,0.163437,0.736893,0.132135,0.589993,nan,nan
1,1476,24.6,0.25799,0.865044,0.162724,0.736816,0.131949,0.589694,nan,nan
1,1477,24.616667,0.258034,0.865604,0.16201,0.73674,0.131763,0.589396,nan,nan
1,1478,24.633333,0.258078,0.866164,0.161297,0.736663,0.131577,0.589097,nan,nan
1,1479,24.65,0.258122,0.866724,0.160583,0.736586,0.131391,0.588799,nan,nan
1,1480,24.666667,0.257977,0.867108,0.15987,0.736509,0.131205,0.5885,nan,nan
1,1481,24.683333,0.257831,0.867492,0.159156,0.736432,0.131019,0.588202,nan,nan
1,1482,24.7,0.257685,0.867876,0.158443,0.736355,0.130833,0.587903,nan,nan
1,1483,24.716667,0.25754,0.86826,0.15773,0.736278,0.130647,0.587605,nan,nan
1,1484,24.733333,0.257394,0.868644,0.157016,0.736202,0.130461,0.587307,nan,nan
1,1485,24.75,0.257248,0.869028,0.156303,0.736125,0.130275,0.587008,nan,nan
1,1486,24.766667,0.257103,0.869412,0.15559,0.736048,0.130089,0.58671,nan,nan
1,1487,24.783333,0.256957,0.869796,0.155062,0.735359,0.129903,0.586411,nan,nan
1,1488,24.8,0.256811,0.87018,0.154534,0.734671,0.129718,0.586113,nan,nan
1,1489,24.816667,0.256666,0.870563,0.154007,0.733982,0.129531,0.585814,nan,nan
1,1490,24.833333,0.25652,0.870947,0.153479,0.733294,0.129346,0.585516,nan,nan
1,1491,24.85,0.256374,0.871331,0.152952,0.732606,0.12916,0.585217,nan,nan
1,1492,24.866667,0.256229,0.871715,0.152424,0.731917,0.128974,0.584919,nan,nan
1,1493,24.883333,0.256083,0.872099,0.151897,0.731229,0.128788,0.58462,nan,nan
1,1494,24.9,0.256158,0.871801,0.151369,0.73054,0.128602,0.584322,nan,nan
1,1495,24.916667,0.256234,0.871502,0.150841,0.729852,0.128416,0.584023,nan,nan
1,1496,24.933333,0.256309,0.871203,0.150314,0.729163,0.12823,0.583725,nan,nan
1,1497,24.95,0.256384,0.870905,0.149786,0.728475,0.128044,0.583426,nan,nan
1,1498,24.966667,0.256459,0.870606,0.149259,0.727787,0.127858,0.583128,nan,nan
1,1499,24.983333,0.256535,0.870308,0.148731,0.727098,0.127672,0.582829,nan,nan
1,1500,25.0,0.25661,0.870009,0.1493,0.726649,0.127486,0.582531,nan,nan
1,1501,25.016667,0.256685,0.86971,0.149868,0.7262,0.1273,0.582232,nan,nan
1,1502,25.033333,0.256761,0.869412,0.150437,0.725752,0.127114,0.581934,nan,nan
1,1503,25.05,0.256836,0.869113,0.151005,0.725303,0.126928,0.581635,nan,nan
1,1504,25.066667,0.256911,0.868815,0.151573,0.724854,0.126742,0.581337,nan,nan
1,1505,25.083333,0.256987,0.868516,0.152142,0.724405,0.126556,0.581038,nan,nan
1,1506,25.1,0.257062,0.868217,0.15271,0.723956,0.12637,0.58074,nan,nan
1,1507,25.116667,0.257137,0.867919,0.153279,0.723507,0.126184,0.580442,nan,nan
1,1508,25.133333,0.257212,0.86762,0.153847,0.723058,0.125998,0.580143,nan,nan
1,1509,25.15,0.257288,0.867321,0.154415,0.72261,0.125813,0.579844,nan,nan
1,1510,25.166667,0.257363,0.867023,0.154984,0.722161,0.125627,0.579546,nan,nan
1,1511,25.183333,0.257438,0.866724,0.155552,0.721712,0.125441,0.579248,nan,nan
1,1512,25.2,0.257388,0.866857,0.156391,0.721792,0.125072,0.579111,nan,nan
1,1513,25.216667,0.257338,0.86699,0.15723,0.721872,0.124704,0.578973,nan,nan
1,1514,25.233333,0.257287,0.867122,0.158069,0.721952,0.124335,0.578836,nan,nan
1,1515,25.25,0.257237,0.867255,0.158909,0.722033,0.123967,0.578699,nan,nan
1,1516,25.266667,0.257187,0.867388,0.159748,0.722113,0.123598,0.578562,nan,nan
1,1517,25.283333,0.257136,0.867521,0.160587,0.722193,0.12323,0.578425,nan,nan
1,1518,25.3,0.257086,0.867653,0.161426,0.722273,0.122861,0.578288,nan,nan
1,1519,25.316667,0.257036,0.867786,0.162265,0.722353,0.122493,0.578151,nan,nan
1,1520,25.333333,0.256985,0.867919,0.163104,0.722434,0.122125,0.578013,nan,nan
1,1521,25.35,0.256935,0.868052,0.163943,0.722514,0.121756,0.577876,nan,nan
1,1522,25.366667,0.256884,0.868184,0.164782,0.722594,0.121388,0.577739,nan,nan
1,1523,25.383333,0.256834,0.868317,0.165831,0.72208,0.121019,0.577602,nan,nan
1,1524,25.4,0.256784,0.86845,0.166879,0.721567,0.120651,0.577465,nan,nan
1,1525,25.416667,0.256733,0.868582,0.167928,0.721053,0.120532,0.578151,nan,nan
1,1526,25.433333,0.256683,0.868715,0.168976,0.720539,0.120413,0.578837,nan,nan
1,1527,25.45,0.256633,0.868848,0.170025,0.720026,0.120294,0.579523,nan,nan
1,1528,25.466667,0.256582,0.868981,0.171074,0.719512,0.120176,0.580209,nan,nan
1,1529,25.483333,0.256532,0.869113,0.172122,0.718998,0.120057,0.580895,nan,nan
1,1530,25.5,0.256482,0.869246,0.173171,0.718485,0.119938,0.581581,nan,nan
1,1531,25.516667,0.256431,0.869379,0.174219,0.717971,0.119819,0.582267,nan,nan
1,1532,25.533333,0.256381,0.869512,0.175268,0.717457,0.1197,0.582953,nan,nan
1,1533,25.55,0.256331,0.869644,0.176316,0.716944,0.119582,0.583638,nan,nan
1,1534,25.566667,0.25628,0.869777,0.177365,0.71643,0.119463,0.584324,nan,nan
1,1535,25.583333,0.25623,0.86991,0.178414,0.715916,0.119344,0.58501,nan,nan
1,1536,25.6,0.256179,0.870043,0.179462,0.715402,0.119225,0.585696,nan,nan
1,1537,25.616667,0.256129,0.870175,0.180938,0.715156,0.119107,0.586382,nan,nan
1,1538,25.633333,0.256079,0.870308,0.182414,0.714909,0.118988,0.587068,nan,nan
1,1539,25.65,0.256212,0.868606,0.183889,0.714662,0.118869,0.587754,nan,nan
1,1540,25.666667,0.256345,0.866904,0.185365,0.714416,0.11875,0.58844,nan,nan
1,1541,25.683333,0.256477,0.865202,0.18684,0.714169,0.118631,0.589126,nan,nan
1,1542,25.7,0.25661,0.8635,0.188316,0.713922,0.118513,0.589812,nan,nan
1,1543,25.716667,0.256743,0.861798,0.189792,0.713676,0.118394,0.590498,nan,nan
1,1544,25.733333,0.256876,0.860096,0.191268,0.713429,0.118275,0.591183,nan,nan
1,1545,25.75,0.257009,0.858394,0.192743,0.713182,0.118156,0.591869,nan,nan
1,1546,25.766667,0.257142,0.856692,0.194219,0.712935,0.118038,0.592555,nan,nan
1,1547,25.783333,0.257275,0.85499,0.195695,0.712689,0.117919,0.593241,nan,nan
1,1548,25.8,0.257408,0.853288,0.197171,0.712442,0.1178,0.593927,nan,nan
1,1549,25.816667,0.257541,0.851586,0.198647,0.712195,0.117681,0.594613,nan,nan
1,1550,25.833333,0.257673,0.849884,0.200122,0.711948,0.117563,0.595299,nan,nan
1,1551,25.85,0.257806,0.848182,0.201598,0.711702,0.117444,0.595984,nan,nan
1,1552,25.866667,0.257939,0.84648,0.203074,0.711455,0.117325,0.59667,nan,nan
1,1553,25.883333,0.258072,0.844778,0.20455,0.711208,0.117206,0.597356,nan,nan
1,1554,25.9,0.258205,0.843076,0.206026,0.710961,0.117088,0.598042,nan,nan
1,1555,25.916667,0.258338,0.841373,0.207502,0.710715,0.116969,0.598728,nan,nan
1,1556,25.933333,0.258471,0.839671,0.208978,0.710468,0.11685,0.599414,nan,nan
1,1557,25.95,0.258604,0.837969,0.210454,0.710221,0.116731,0.6001,nan,nan
1,1558,25.966667,0.258737,0.836267,0.21193,0.709974,0.116613,0.600785,nan,nan
1,1559,25.983333,0.259038,0.835072,0.213467,0.708941,0.116649,0.600974,nan,nan
1,1560,26.0,0.259339,0.833877,0.215003,0.707908,0.116686,0.601163,nan,nan
1,1561,26.016667,0.259641,0.832682,0.216539,0.706874,0.116722,0.601351,nan,nan
1,1562,26.033333,0.259942,0.831487,0.218076,0.705841,0.116759,0.60154,nan,nan
1,1563,26.05,0.260243,0.830293,0.219612,0.704808,0.116795,0.601729,nan,nan
1,1564,26.066667,0.260544,0.829098,0.221149,0.703774,0.116831,0.601917,nan,nan
1,1565,26.083333,0.260846,0.827903,0.222685,0.702741,0.116868,0.602106,nan,nan
1,1566,26.1,0.261147,0.826708,0.224222,0.701708,0.116904,0.602295,nan,nan
1,1567,26.116667,0.261448,0.825513,0.225759,0.700674,0.116941,0.602483,nan,nan
1,1568,26.133333,0.26175,0.824318,0.227295,0.699641,0.116977,0.602672,nan,nan
1,1569,26.15,0.262051,0.823123,0.228832,0.698607,0.117014,0.602861,nan,nan
1,1570,26.166667,0.262352,0.821928,0.230369,0.697574,0.11705,0.603049,nan,nan
1,1571,26.183333,0.262654,0.820734,0.231906,0.69654,0.117087,0.603238,nan,nan
1,1572,26.2,0.262955,0.819539,0.233442,0.695507,0.117123,0.603427,nan,nan
1,1573,26.216667,0.263256,0.818344,0.234979,0.694473,0.11716,0.603615,nan,nan
1,1574,26.233333,0.263557,0.817149,0.236516,0.69344,0.117196,0.603804,nan,nan
1,1575,26.25,0.263859,0.815954,0.238053,0.692406,0.117233,0.603993,nan,nan
1,1576,26.266667,0.26416,0.814759,0.23959,0.691372,0.117269,0.604181,nan,nan
1,1577,26.283333,0.263971,0.813537,0.241127,0.690339,0.117306,0.60437,nan,nan
1,1578,26.3,0.263781,0.812316,0.242664,0.689305,0.11737,0.604028,nan,nan
1,1579,26.316667,0.263592,0.811094,0.244201,0.688271,0.117434,0.603687,nan,nan
1,1580,26.333333,0.263403,0.809872,0.245738,0.687238,0.117498,0.603345,nan,nan
1,1581,26.35,0.263213,0.80865,0.247275,0.686204,0.117562,0.603003,nan,nan
1,1582,26.366667,0.263024,0.807429,0.248812,0.68517,0.117627,0.602662,nan,nan
1,1583,26.383333,0.262835,0.806207,0.250349,0.684136,0.117691,0.60232,nan,nan
1,1584,26.4,0.262645,0.804985,0.251887,0.683103,0.117755,0.601978,nan,nan
1,1585,26.416667,0.262456,0.803764,0.253424,0.682069,0.117819,0.601637,nan,nan
1,1586,26.433333,0.262267,0.802542,0.254961,0.681035,0.117883,0.601295,nan,nan
1,1587,26.45,0.262077,0.80132,0.256498,0.680001,0.117947,0.600953,nan,nan
1,1588,26.466667,0.261888,0.800099,0.258036,0.678967,0.118012,0.600612,nan,nan
1,1589,26.483333,0.261699,0.798877,0.259573,0.677933,0.118076,0.60027,nan,nan
1,1590,26.5,0.261509,0.797655,0.261111,0.676899,0.11814,0.599928,nan,nan
1,1591,26.516667,0.26132,0.796433,0.262648,0.675865,0.118204,0.599587,nan,nan
1,1592,26.533333,0.261131,0.795212,0.264185,0.674831,0.118268,0.599245,nan,nan
1,1593,26.55,0.260941,0.79399,0.265723,0.673797,0.118332,0.598903,nan,nan
1,1594,26.566667,0.260752,0.792768,0.267261,0.672763,0.118397,0.598562,nan,nan
1,1595,26.583333,0.260563,0.791546,0.268798,0.671729,0.118461,0.59822,nan,nan
1,1596,26.6,0.260373,0.790325,0.270336,0.670695,0.118525,0.597878,nan,nan
1,1597,26.616667,0.260184,0.789103,0.271873,0.669661,0.118589,0.597537,nan,nan
1,1598,26.633333,0.259995,0.787881,0.273411,0.668627,0.118653,0.597195,nan,nan
1,1599,26.65,0.259258,0.787285,0.274548,0.666831,0.119057,0.595859,nan,nan
1,1600,26.666667,0.258522,0.786688,0.275684,0.665036,0.119461,0.594522,nan,nan
1,1601,26.683333,0.257786,0.786091,0.276821,0.66324,0.119864,0.593186,nan,nan
1,1602,26.7,0.25705,0.785495,0.277958,0.661444,0.120268,0.59185,nan,nan
1,1603,26.716667,0.256314,0.784898,0.279095,0.659648,0.120671,0.590514,nan,nan
1,1604,26.733333,0.255578,0.784302,0.280232,0.657852,0.121075,0.589178,nan,nan
1,1605,26.75,0.254842,0.783705,0.281369,0.656056,0.121479,0.587841,nan,nan
1,1606,26.766667,0.254106,0.783109,0.282506,0.65426,0.121882,0.586505,nan,nan
1,1607,26.783333,0.25337,0.782512,0.283643,0.652464,0.122286,0.585169,nan,nan
1,1608,26.8,0.252633,0.781916,0.28478,0.650668,0.12269,0.583832,nan,nan
1,1609,26.816667,0.251897,0.781319,0.285917,0.648871,0.123093,0.582496,nan,nan
1,1610,26.833333,0.251161,0.780723,0.287054,0.647075,0.123497,0.58116,nan,nan
1,1611,26.85,0.250425,0.780126,0.288191,0.645279,0.123901,0.579823,nan,nan
1,1612,26.866667,0.249689,0.77953,0.289328,0.643483,0.124304,0.578487,nan,nan
1,1613,26.883333,0.248953,0.778933,0.290465,0.641686,0.124708,0.577151,nan,nan
1,1614,26.9,0.248217,0.778337,0.291602,0.63989,0.125111,0.575814,nan,nan
1,1615,26.916667,0.247481,0.77774,0.292739,0.638094,0.125515,0.574478,nan,nan
1,1616,26.933333,0.246745,0.777144,0.293876,0.636297,0.125919,0.573141,nan,nan
1,1617,26.95,0.246009,0.776547,0.294417,0.635182,0.126322,0.571805,nan,nan
1,1618,26.966667,0.245272,0.77595,0.294957,0.634068,0.126726,0.570468,nan,nan
1,1619,26.983333,0.244536,0.775354,0.295498,0.632953,0.12713,0.569132,nan,nan
1,1620,27.0,0.2438,0.774758,0.296039,0.631838,0.127534,0.567795,nan,nan
1,1621,27.016667,0.243064,0.774161,0.296579,0.630723,0.127937,0.566459,nan,nan
1,1622,27.033333,0.242328,0.773564,0.29712,0.629609,0.128341,0.565122,nan,nan
1,1623,27.05,0.241592,0.772968,0.29766,0.628494,0.128745,0.563786,nan,nan
1,1624,27.066667,0.240856,0.772371,0.298201,0.627379,0.129148,0.562449,nan,nan
1,1625,27.083333,0.24012,0.771775,0.298742,0.626264,0.129552,0.561113,nan,nan
1,1626,27.1,0.239364,0.770342,0.299282,0.625149,0.129956,0.559776,nan,nan
1,1627,27.116667,0.238608,0.768909,0.299823,0.624034,0.13036,0.558439,nan,nan
1,1628,27.133333,0.237853,0.767476,0.300364,0.622919,0.130763,0.557103,nan,nan
1,1629,27.15,0.237097,0.766043,0.300904,0.621804,0.131167,0.555766,nan,nan
1,1630,27.166667,0.236341,0.764611,0.301445,0.62069,0.131571,0.554429,nan,nan
1,1631,27.183333,0.235586,0.763178,0.301986,0.619575,0.131975,0.553093,nan,nan
1,1632,27.2,0.23483,0.761745,0.302526,0.61846,0.132378,0.551756,nan,nan
1,1633,27.216667,0.234074,0.760312,0.303067,0.617345,0.132782,0.550419,nan,nan
1,1634,27.233333,0.233318,0.758879,0.303608,0.61623,0.133186,0.549082,nan,nan
1,1635,27.25,0.232562,0.757446,0.304149,0.615115,0.13359,0.547746,nan,nan
1,1636,27.266667,0.231807,0.756013,0.304689,0.614,0.133993,0.546409,nan,nan
1,1637,27.283333,0.231051,0.75458,0.30523,0.612885,0.134397,0.545072,nan,nan
1,1638,27.3,0.230295,0.753148,0.305771,0.61177,0.134801,0.543735,nan,nan
1,1639,27.316667,0.229539,0.751715,0.306311,0.610655,0.135205,0.542399,nan,nan
1,1640,27.333333,0.228784,0.750282,0.306852,0.60954,0.135609,0.541062,nan,nan
1,1641,27.35,0.228028,0.748849,0.307393,0.608425,0.136012,0.539725,nan,nan
1,1642,27.366667,0.227272,0.747416,0.307934,0.60731,0.136416,0.538388,nan,nan
1,1643,27.383333,0.226516,0.745983,0.308474,0.606194,0.13682,0.537051,nan,nan
1,1644,27.4,0.225761,0.74455,0.309015,0.605079,0.137224,0.535714,nan,nan
1,1645,27.416667,0.225005,0.743117,0.309556,0.603964,0.137628,0.534377,nan,nan
1,1646,27.433333,0.22389,0.741831,0.309584,0.603553,0.13785,0.532209,nan,nan
1,1647,27.45,0.222776,0.740544,0.309611,0.603142,0.138072,0.530041,nan,nan
1,1648,27.466667,0.221661,0.739257,0.309639,0.60273,0.138294,0.527872,nan,nan
1,1649,27.483333,0.220547,0.73797,0.309667,0.602319,0.138516,0.525704,nan,nan
1,1650,27.5,0.219432,0.736684,0.309694,0.601908,0.138739,0.523536,nan,nan
1,1651,27.516667,0.218318,0.735397,0.309722,0.601496,0.138961,0.521367,nan,nan
1,1652,27.533333,0.217204,0.73411,0.30975,0.601085,0.139183,0.519199,nan,nan
1,1653,27.55,0.216089,0.732823,0.309777,0.600673,0.139405,0.51703,nan,nan
1,1654,27.566667,0.214975,0.731537,0.309805,0.600262,0.139627,0.514862,nan,nan
1,1655,27.583333,0.21386,0.73025,0.309833,0.599851,0.13985,0.512693,nan,nan
1,1656,27.6,0.212746,0.728963,0.30986,0.599439,0.140072,0.510524,nan,nan
1,1657,27.616667,0.211631,0.727677,0.309888,0.599028,0.140294,0.508356,nan,nan
1,1658,27.633333,0.210517,0.72639,0.309916,0.598616,0.140516,0.506187,nan,nan
1,1659,27.65,0.209402,0.725103,0.309943,0.598205,0.140739,0.504018,nan,nan
1,1660,27.666667,0.208288,0.723817,0.309971,0.597794,0.140961,0.50185,nan,nan
1,1661,27.683333,0.207173,0.72253,0.309999,0.597382,0.141183,0.499681,nan,nan
1,1662,27.7,0.206059,0.721243,0.310026,0.596971,0.141405,0.497512,nan,nan
1,1663,27.716667,0.204945,0.719956,0.310054,0.59656,0.141627,0.495343,nan,nan
1,1664,27.733333,0.20383,0.71867,0.310081,0.596148,0.14185,0.493174,nan,nan
1,1665,27.75,0.202716,0.717383,0.310109,0.595737,0.142072,0.491005,nan,nan
1,1666,27.766667,0.201601,0.716096,0.310137,0.595326,0.142294,0.488836,nan,nan
1,1667,27.783333,0.200487,0.71481,0.310164,0.594914,0.142517,0.486668,nan,nan
1,1668,27.8,0.199372,0.713523,0.310192,0.594503,0.142739,0.484498,nan,nan
1,1669,27.816667,0.198258,0.712236,0.31022,0.594091,0.142961,0.482329,nan,nan
1,1670,27.833333,0.197144,0.71095,0.310248,0.59368,0.143183,0.48016,nan,nan
1,1671,27.85,0.196029,0.709663,0.310275,0.593269,0.143406,0.477991,nan,nan
1,1672,27.866667,0.194915,0.708376,0.310303,0.592857,0.143628,0.475822,nan,nan
1,1673,27.883333,0.1938,0.70709,0.31033,0.592446,0.14385,0.473653,nan,nan
1,1674,27.9,0.192686,0.705803,0.310358,0.592035,0.144073,0.471484,nan,nan
1,1675,27.916667,0.191572,0.704516,0.310386,0.591623,0.144295,0.469314,nan,nan
1,1676,27.933333,0.190457,0.70323,0.310414,0.591212,0.144517,0.467145,nan,nan
1,1677,27.95,0.189343,0.701943,0.310441,0.5908,0.144739,0.464976,nan,nan
1,1678,27.966667,0.188356,0.700264,0.310469,0.590389,0.144962,0.462806,nan,nan
1,1679,27.983333,0.187369,0.698585,0.310496,0.589978,0.145184,0.460637,nan,nan
1,1680,28.0,0.186382,0.696906,0.310524,0.589566,0.145406,0.458468,nan,nan
1,1681,28.016667,0.185394,0.695228,0.310552,0.589155,0.145628,0.456298,nan,nan
1,1682,28.033333,0.184407,0.693548,0.310579,0.588743,0.145851,0.454129,nan,nan
1,1683,28.05,0.18342,0.69187,0.310607,0.588332,0.146073,0.451959,nan,nan
1,1684,28.066667,0.182433,0.690191,0.310635,0.58792,0.146295,0.44979,nan,nan
1,1685,28.083333,0.181446,0.688512,0.310662,0.587509,0.146518,0.44762,nan,nan
1,1686,28.1,0.180459,0.686833,0.31069,0.587098,0.14674,0.44545,nan,nan
1,1687,28.116667,0.179472,0.685154,0.310718,0.586686,0.146962,0.443281,nan,nan
1,1688,28.133333,0.178484,0.683475,0.310745,0.586275,0.147185,0.441111,nan,nan
1,1689,28.15,0.177497,0.681796,0.310773,0.585864,0.147407,0.438941,nan,nan
1,1690,28.166667,0.17651,0.680117,0.310801,0.585452,0.147629,0.436771,nan,nan
1,1691,28.183333,0.175523,0.678438,0.310828,0.585041,0.147852,0.434602,nan,nan
1,1692,28.2,0.174536,0.676759,0.310856,0.584629,0.148074,0.432432,nan,nan
1,1693,28.216667,0.173549,0.67508,0.310884,0.584218,0.148296,0.430262,nan,nan
1,1694,28.233333,0.17249,0.673562,0.31092,0.584407,0.148249,0.429013,nan,nan
1,1695,28.25,0.17143,0.672044,0.310957,0.584596,0.148201,0.427765,nan,nan
1,1696,28.266667,0.170371,0.670526,0.310993,0.584784,0.148153,0.426516,nan,nan
1,1697,28.283333,0.169312,0.669008,0.311029,0.584973,0.148105,0.425267,nan,nan
1,1698,28.3,0.168253,0.66749,0.311066,0.585162,0.148057,0.424018,nan,nan
1,1699,28.316667,0.167194,0.665971,0.311102,0.585351,0.148009,0.42277,nan,nan
1,1700,28.333333,0.166134,0.664454,0.311139,0.58554,0.147961,0.421521,nan,nan
1,1701,28.35,0.165075,0.662935,0.311175,0.585729,0.147913,0.420272,nan,nan
1,1702,28.366667,0.164016,0.661417,0.311212,0.585918,0.147866,0.419023,nan,nan
1,1703,28.383333,0.162957,0.659899,0.311248,0.586106,0.147818,0.417774,nan,nan
1,1704,28.4,0.161898,0.658381,0.311285,0.586295,0.14777,0.416526,nan,nan
1,1705,28.416667,0.160838,0.656863,0.311321,0.586484,0.147722,0.415277,nan,nan
1,1706,28.433333,0.159779,0.655345,0.311358,0.586673,0.147674,0.414028,nan,nan
1,1707,28.45,0.15872,0.653827,0.311394,0.586862,0.147626,0.412779,nan,nan
1,1708,28.466667,0.157661,0.652309,0.31143,0.587051,0.147578,0.41153,nan,nan
1,1709,28.483333,0.156602,0.650791,0.311467,0.58724,0.14753,0.410282,nan,nan
1,1710,28.5,0.155542,0.649273,0.311503,0.587429,0.147482,0.409033,nan,nan
1,1711,28.516667,0.154483,0.647755,0.31154,0.587617,0.147435,0.407784,nan,nan
1,1712,28.533333,0.153424,0.646237,0.311576,0.587806,0.147387,0.406535,nan,nan
1,1713,28.55,0.152365,0.644719,0.311629,0.58867,0.147339,0.405286,nan,nan
1,1714,28.566667,0.151306,0.643201,0.311681,0.589534,0.147291,0.404037,nan,nan
1,1715,28.583333,0.150247,0.641683,0.311734,0.590399,0.147243,0.402788,nan,nan
1,1716,28.6,0.149187,0.640165,0.311786,0.591263,0.147195,0.401539,nan,nan
1,1717,28.616667,0.148128,0.638647,0.311839,0.592127,0.147147,0.40029,nan,nan
1,1718,28.633333,0.147069,0.637129,0.311892,0.592991,0.147099,0.399042,nan,nan
1,1719,28.65,0.14601,0.635611,0.311944,0.593855,0.147051,0.397793,nan,nan
1,1720,28.666667,0.144951,0.634093,0.311997,0.594719,0.147004,0.396544,nan,nan
1,1721,28.683333,0.143892,0.632575,0.312049,0.595583,0.146956,0.395295,nan,nan
1,1722,28.7,0.142833,0.631057,0.312102,0.596447,0.146908,0.394046,nan,nan
1,1723,28.716667,0.141773,0.629539,0.312154,0.597311,0.14686,0.392797,nan,nan
1,1724,28.733333,0.140714,0.628021,0.312207,0.598175,0.146812,0.391548,nan,nan
1,1725,28.75,0.139655,0.626503,0.31226,0.59904,0.146764,0.390299,nan,nan
1,1726,28.766667,0.138596,0.624985,0.312312,0.599904,0.146716,0.38905,nan,nan
1,1727,28.783333,0.137537,0.623466,0.312365,0.600768,0.146668,0.387801,nan,nan
1,1728,28.8,0.136478,0.621949,0.312417,0.601632,0.14662,0.386552,nan,nan
1,1729,28.816667,0.135418,0.620431,0.31247,0.602496,0.146573,0.385303,nan,nan
1,1730,28.833333,0.134359,0.618913,0.312522,0.60336,0.146525,0.384054,nan,nan
1,1731,28.85,0.1333,0.617395,0.312575,0.604224,0.146477,0.382805,nan,nan
1,1732,28.866667,0.132241,0.615876,0.312627,0.605088,0.146429,0.381556,nan,nan
1,1733,28.883333,0.131182,0.614359,0.31268,0.605952,0.146381,0.380307,nan,nan
1,1734,28.9,0.130123,0.612841,0.312733,0.606816,0.146333,0.379058,nan,nan
1,1735,28.916667,0.129064,0.611323,0.312785,0.60768,0.146285,0.377809,nan,nan
1,1736,28.933333,0.128004,0.609805,0.312838,0.608544,0.146237,0.37656,nan,nan
1,1737,28.95,0.126945,0.608287,0.31289,0.609408,0.146189,0.37531,nan,nan
1,1738,28.966667,0.125886,0.606769,0.312943,0.610272,0.146141,0.374061,nan,nan
1,1739,28.983333,0.124827,0.605251,0.312995,0.611136,0.146094,0.372812,nan,nan
1,1740,29.0,0.124112,0.604628,0.312998,0.612452,0.146381,0.37356,nan,nan
1,1741,29.016667,0.123397,0.604006,0.313001,0.613768,0.146668,0.374307,nan,nan
1,1742,29.033333,0.122682,0.603384,0.313004,0.615084,0.146955,0.375054,nan,nan
1,1743,29.05,0.121967,0.602762,0.313006,0.6164,0.147242,0.375801,nan,nan
1,1744,29.066667,0.121252,0.60214,0.313009,0.617716,0.147529,0.376549,nan,nan
1,1745,29.083333,0.120537,0.601518,0.313012,0.619033,0.147816,0.377296,nan,nan
1,1746,29.1,0.119822,0.600896,0.313015,0.620349,0.148103,0.378043,nan,nan
1,1747,29.116667,0.119107,0.600273,0.313018,0.621665,0.14839,0.378791,nan,nan
1,1748,29.133333,0.118393,0.599651,0.31302,0.62298,0.148677,0.379538,nan,nan
1,1749,29.15,0.117678,0.599029,0.313023,0.624297,0.148964,0.380285,nan,nan
1,1750,29.166667,0.116963,0.598407,0.313026,0.625613,0.149251,0.381033,nan,nan
1,1751,29.183333,0.116248,0.597785,0.313029,0.626928,0.149538,0.38178,nan,nan
1,1752,29.2,0.115533,0.597163,0.313031,0.628244,0.150225,0.382757,nan,nan
1,1753,29.216667,0.114818,0.59654,0.313034,0.62956,0.150912,0.383734,nan,nan
1,1754,29.233333,0.114103,0.595918,0.313037,0.630876,0.151598,0.384712,nan,nan
1,1755,29.25,0.113388,0.595296,0.313013,0.630338,0.152285,0.385689,nan,nan
1,1756,29.266667,0.112673,0.594674,0.312989,0.6298,0.152972,0.386666,nan,nan
1,1757,29.283333,0.111958,0.594052,0.312965,0.629261,0.153659,0.387644,nan,nan
1,1758,29.3,0.111243,0.59343,0.312941,0.628723,0.154345,0.388621,nan,nan
1,1759,29.316667,0.110529,0.592808,0.312917,0.628185,0.155032,0.389598,nan,nan
1,1760,29.333333,0.109814,0.592186,0.312893,0.627647,0.155719,0.390576,nan,nan
1,1761,29.35,0.109099,0.591563,0.312869,0.627108,0.156406,0.391553,nan,nan
1,1762,29.366667,0.108384,0.590941,0.312845,0.62657,0.157092,0.39253,nan,nan
1,1763,29.383333,0.108261,0.591349,0.312821,0.626032,0.157779,0.393507,nan,nan
1,1764,29.4,0.108137,0.591757,0.312797,0.625493,0.158466,0.394485,nan,nan
1,1765,29.416667,0.108014,0.592165,0.312773,0.624955,0.159153,0.395462,nan,nan
1,1766,29.433333,0.107891,0.592572,0.312749,0.624417,0.159839,0.396439,nan,nan
1,1767,29.45,0.107768,0.59298,0.312726,0.623878,0.160526,0.397417,nan,nan
1,1768,29.466667,0.107645,0.593388,0.312701,0.62334,0.161213,0.398394,nan,nan
1,1769,29.483333,0.107522,0.593796,0.312678,0.622802,0.1619,0.399371,nan,nan
1,1770,29.5,0.107399,0.594203,0.312654,0.622264,0.162586,0.400349,nan,nan
1,1771,29.516667,0.107275,0.594611,0.31263,0.621725,0.163273,0.401326,nan,nan
1,1772,29.533333,0.107152,0.595019,0.312606,0.621187,0.16396,0.402303,nan,nan
1,1773,29.55,0.107029,0.595427,0.312582,0.620648,0.164647,0.40328,nan,nan
1,1774,29.566667,0.106906,0.595835,0.312558,0.62011,0.165334,0.404258,nan,nan
1,1775,29.583333,0.106783,0.596242,0.312534,0.619572,0.16602,0.405235,nan,nan
1,1776,29.6,0.10666,0.59665,0.31251,0.619034,0.166707,0.406212,nan,nan
